40,20,0.194480896,0.210438251,0.18351078,0.197472572,0.186501265
40,25,0.203465462,0.19248724,0.194991112,0.203457832,0.18451643
40,30,0.204904795,0.201462269,0.220409393,0.20844388,0.204465628
40,35,0.253840685,0.2049613,0.2124331,0.246922255,0.199467182
40,40,0.229506016,0.219443798,0.205451488,0.229403257,0.201463223
40,45,0.229387522,0.229389191,0.197490931,0.19947052,0.200976133
40,50,0.23138237,0.219408751,0.204473019,0.201461554,0.222406149
40,55,0.236365795,0.221929312,0.249334335,0.219918728,0.201492071
40,60,0.265799999,0.205959797,0.210440159,0.200462818,0.201972485
60,40,0.242353201,0.188496828,0.192485332,0.185505629,0.204457045
60,45,0.221408844,0.19547987,0.19000268,0.187499285,0.186502934
60,50,0.22542119,0.18601203,0.187161684,0.191491127,0.188497305
60,55,0.226410866,0.186012268,0.186514854,0.18552351,0.21646142
60,60,0.2562325,0.202805042,0.274266481,0.232378721,0.196979284
60,65,0.504582882,0.231380939,0.209441662,0.202459574,0.177526236
60,70,0.223402977,0.178522587,0.179521322,0.184507847,0.178545952
60,75,0.231382132,0.355933428,0.179521084,0.176527977,0.177525997
60,80,0.232379198,0.179520607,0.191489458,0.193484545,0.176529408
80,60,0.265292406,0.178524017,0.178522587,0.177525282,0.175532579
80,65,0.232379198,0.175531149,0.178525686,0.175531864,0.18251276
80,70,0.236368418,0.183510303,0.223471403,0.209441662,0.176528692
80,75,0.25896883,0.181515455,0.180519104,0.177526712,0.177526236
80,80,0.236389637,0.176529884,0.181516171,0.178523779,0.175531149
80,85,0.259307861,0.180517673,0.178523064,0.179521084,0.180517197
80,90,0.242374182,0.177526474,0.177525997,0.176529169,0.218416214
80,95,0.243350267,0.197472572,0.190491199,0.178523302,0.180517435
80,100,0.249333143,0.182512045,0.184508562,0.182513952,0.177525997
100,80,0.248336792,0.179520607,0.182513475,0.18251276,0.18051815
100,85,0.258309126,0.185504198,0.189494371,0.263734818,0.182512045
100,90,0.360556841,0.189493895,0.192484856,0.189492226,0.186500788
100,95,0.300382614,0.189002752,0.187499523,0.233376026,0.20445323
100,100,0.264294147,0.184506893,0.21642518,0.202457666,0.184507132
100,105,0.267286062,0.186501503,0.185503006,0.18450737,0.206449509
100,110,0.270304918,0.186502695,0.193481922,0.182512283,0.18450737
100,115,0.278256416,0.18650198,0.18350935,0.181516171,0.184506655
100,120,0.281249285,0.307178974,0.183509588,0.210437536,0.182511806
40,20,0.2094407081604004,0.18550491333007812,0.2902522087097168,0.19747281074523926,0.1795210838317871
40,25,0.21597695350646973,0.18550467491149902,0.18849730491638184,0.18898653984069824,0.18402695655822754
40,30,0.20545077323913574,0.18601083755493164,0.18550491333007812,0.18651723861694336,0.1875162124633789
40,35,0.21094560623168945,0.185014009475708,0.19701290130615234,0.1859300136566162,0.18051695823669434
40,40,0.20345711708068848,0.1958775520324707,0.3066873550415039,0.17753982543945312,0.18151497840881348
40,45,0.20644783973693848,0.18851470947265625,0.18849587440490723,0.18600821495056152,0.18350982666015625
40,50,0.21342992782592773,0.18052339553833008,0.18251252174377441,0.18900442123413086,0.3022294044494629
40,55,0.21841645240783691,0.18550467491149902,0.18102240562438965,0.18305301666259766,0.18849778175354004
40,60,0.21342945098876953,0.19946718215942383,0.18450689315795898,0.18051791191101074,0.184523344039917
60,40,0.2566416263580322,0.3129150867462158,0.2061328887939453,0.18550562858581543,0.2734832763671875
60,45,0.22240519523620605,0.18650555610656738,0.18450689315795898,0.18053412437438965,0.18102455139160156
60,50,0.22440147399902344,0.1984708309173584,0.18550658226013184,0.18401885032653809,0.18452239036560059
60,55,0.22490930557250977,0.17752575874328613,0.18151521682739258,0.18002676963806152,0.19248485565185547
60,60,0.242340087890625,0.1900022029876709,0.18949389457702637,0.1845073699951172,0.18350982666015625
60,65,0.22739195823669434,0.18550515174865723,0.19348406791687012,0.1845073699951172,0.20545172691345215
60,70,0.22789812088012695,0.18352508544921875,0.19448399543762207,0.18450498580932617,0.18151450157165527
60,75,0.2263941764831543,0.18350958824157715,0.18900394439697266,0.18801069259643555,0.1785111427307129
60,80,0.2343733310699463,0.1874995231628418,0.1845073699951172,0.17852282524108887,0.18151473999023438
80,60,0.22938776016235352,0.17752623558044434,0.1795206069946289,0.18949389457702637,0.18849635124206543
80,65,0.23275971412658691,0.1765284538269043,0.17752671241760254,0.17852306365966797,0.1765291690826416
80,70,0.22838997840881348,0.17852330207824707,0.18251299858093262,0.17553114891052246,0.1765286922454834
80,75,0.23613953590393066,0.18151521682739258,0.1795210838317871,0.17852354049682617,0.1765296459197998
80,80,0.23337602615356445,0.1765294075012207,0.17453432083129883,0.1765289306640625,0.18650317192077637
80,85,0.24035906791687012,0.17553091049194336,0.1765279769897461,0.1765282154083252,0.1785259246826172
80,90,0.24074840545654297,0.1765284538269043,0.1750500202178955,0.17852330207824707,0.17553138732910156
80,95,0.24602341651916504,0.1795203685760498,0.18151569366455078,0.1765294075012207,0.1765282154083252
80,100,0.24434709548950195,0.1765284538269043,0.18749785423278809,0.17353534698486328,0.17553186416625977
100,80,0.24605154991149902,0.1765294075012207,0.17752671241760254,0.17453336715698242,0.17752647399902344
100,85,0.2528526782989502,0.1765282154083252,0.17553138732910156,0.17454314231872559,0.17553234100341797
100,90,0.2513291835784912,0.18949460983276367,0.17553210258483887,0.17453384399414062,0.17852377891540527
100,95,0.2543206214904785,0.17752575874328613,0.38995933532714844,0.1765289306640625,0.18151545524597168
100,100,0.25531792640686035,0.17752599716186523,0.17752599716186523,0.17752552032470703,0.17752575874328613
100,105,0.2672855854034424,0.18949413299560547,0.17752599716186523,0.1795203685760498,0.1765286922454834
100,110,0.3224220275878906,0.18550395965576172,0.18450713157653809,0.19148802757263184,0.1795210838317871
100,115,0.2892277240753174,0.1795206069946289,0.18051910400390625,0.18151450157165527,0.17453360557556152
100,120,0.2649111747741699,0.18151593208312988,0.1765286922454834,0.18351030349731445,0.18051815032958984
